row_id,source_record,source_line,cook_rank,term_id,estimate_full,estimate_deleted,delta_full_minus_deleted,delta_in_primary_se
CP01-R0718,718,719,238,SLAG,0.10386581,0.10396535,-0.00009954,-0.00982056
CP01-R0718,718,719,238,FLY_ASH,0.08793432,0.08770813,0.00022619,0.01797533
CP01-R0718,718,719,238,WATER,-0.14991842,-0.14964766,-0.00027076,-0.00673925
CP01-R0718,718,719,238,SUPERPLASTICIZER,0.29222460,0.29145283,0.00077176,0.00826085
CP01-R0718,718,719,238,COARSE_AGGREGATE,0.01808621,0.01807526,0.00001096,0.00116670
CP01-R0718,718,719,238,FINE_AGGREGATE,0.02019035,0.02014909,0.00004126,0.00385526
CP01-R0718,718,719,238,AGE,0.11422207,0.11403148,0.00019059,0.03511758
CP01-R0419,419,420,239,INTERCEPT,-23.33121358,-25.14961186,1.81839827,0.06839811
CP01-R0419,419,420,239,CEMENT,0.11980433,0.12023263,-0.00042829,-0.05045247
CP01-R0419,419,420,239,SLAG,0.10386581,0.10428508,-0.00041927,-0.04136572
CP01-R0419,419,420,239,FLY_ASH,0.08793432,0.08865348,-0.00071916,-0.05715157
CP01-R0419,419,420,239,WATER,-0.14991842,-0.14693801,-0.00298041,-0.07418187
CP01-R0419,419,420,239,SUPERPLASTICIZER,0.29222460,0.29551273,-0.00328814,-0.03519582
CP01-R0419,419,420,239,COARSE_AGGREGATE,0.01808621,0.01875012,-0.00066391,-0.07068701
CP01-R0419,419,420,239,FINE_AGGREGATE,0.02019035,0.02075886,-0.00056851,-0.05312307
CP01-R0419,419,420,239,AGE,0.11422207,0.11406702,0.00015505,0.02856893
CP01-R0446,446,447,240,INTERCEPT,-23.33121358,-23.08475829,-0.24645529,-0.00927029
CP01-R0446,446,447,240,CEMENT,0.11980433,0.11962706,0.00017728,0.02088302
CP01-R0446,446,447,240,SLAG,0.10386581,0.10361993,0.00024588,0.02425842
CP01-R0446,446,447,240,FLY_ASH,0.08793432,0.08735561,0.00057871,0.04599000
CP01-R0446,446,447,240,WATER,-0.14991842,-0.14929002,-0.00062840,-0.01564071
CP01-R0446,446,447,240,SUPERPLASTICIZER,0.29222460,0.29861915,-0.00639456,-0.06844659
CP01-R0446,446,447,240,COARSE_AGGREGATE,0.01808621,0.01803075,0.00005547,0.00590585
CP01-R0446,446,447,240,FINE_AGGREGATE,0.02019035,0.01986601,0.00032434,0.03030716
CP01-R0446,446,447,240,AGE,0.11422207,0.11411017,0.00011189,0.02061758
CP01-R0369,369,370,241,INTERCEPT,-23.33121358,-24.60392676,1.27271317,0.04787245
CP01-R0369,369,370,241,CEMENT,0.11980433,0.12015194,-0.00034760,-0.04094744
CP01-R0369,369,370,241,SLAG,0.10386581,0.10418601,-0.00032020,-0.03159065
CP01-R0369,369,370,241,FLY_ASH,0.08793432,0.08814276,-0.00020844,-0.01656501
CP01-R0369,369,370,241,WATER,-0.14991842,-0.14740461,-0.00251381,-0.06256836
CP01-R0369,369,370,241,SUPERPLASTICIZER,0.29222460,0.29453367,-0.00230907,-0.02471603
CP01-R0369,369,370,241,COARSE_AGGREGATE,0.01808621,0.01841010,-0.00032389,-0.03448452
CP01-R0369,369,370,241,FINE_AGGREGATE,0.02019035,0.02064774,-0.00045739,-0.04274031
CP01-R0369,369,370,241,AGE,0.11422207,0.11395303,0.00026904,0.04957213
CP01-R0520,520,521,242,INTERCEPT,-23.33121358,-24.90024729,1.56903370,0.05901839
CP01-R0520,520,521,242,CEMENT,0.11980433,0.12005864,-0.00025431,-0.02995718
CP01-R0520,520,521,242,SLAG,0.10386581,0.10426778,-0.00040197,-0.03965846
CP01-R0520,520,521,242,FLY_ASH,0.08793432,0.08804151,-0.00010719,-0.00851864
CP01-R0520,520,521,242,WATER,-0.14991842,-0.14766334,-0.00225508,-0.05612852
CP01-R0520,520,521,242,SUPERPLASTICIZER,0.29222460,0.29768236,-0.00545776,-0.05841921
CP01-R0520,520,521,242,COARSE_AGGREGATE,0.01808621,0.01876496,-0.00067875,-0.07226708
CP01-R0520,520,521,242,FINE_AGGREGATE,0.02019035,0.02063959,-0.00044924,-0.04197798
CP01-R0520,520,521,242,AGE,0.11422207,0.11425023,-0.00002816,-0.00518880
CP01-R0169,169,170,243,INTERCEPT,-23.33121358,-23.38783792,0.05662434,0.00212990
CP01-R0169,169,170,243,CEMENT,0.11980433,0.11976537,0.00003897,0.00459040
CP01-R0169,169,170,243,SLAG,0.10386581,0.10377629,0.00008952,0.00883218
CP01-R0169,169,170,243,FLY_ASH,0.08793432,0.08759905,0.00033527,0.02664404
CP01-R0169,169,170,243,WATER,-0.14991842,-0.14957265,-0.00034577,-0.00860605
CP01-R0169,169,170,243,SUPERPLASTICIZER,0.29222460,0.29903948,-0.00681488,-0.07294567
CP01-R0169,169,170,243,COARSE_AGGREGATE,0.01808621,0.01808638,-0.00000016,-0.00001728
CP01-R0169,169,170,243,FINE_AGGREGATE,0.02019035,0.02017523,0.00001512,0.00141250
CP01-R0169,169,170,243,AGE,0.11422207,0.11432489,-0.00010282,-0.01894534
CP01-R0559,559,560,244,INTERCEPT,-23.33121358,-23.47805380,0.14684022,0.00552332
CP01-R0559,559,560,244,CEMENT,0.11980433,0.11996707,-0.00016273,-0.01917003
CP01-R0559,559,560,244,SLAG,0.10386581,0.10423186,-0.00036605,-0.03611447
CP01-R0559,559,560,244,FLY_ASH,0.08793432,0.08811804,-0.00018372,-0.01459993
CP01-R0559,559,560,244,WATER,-0.14991842,-0.15026030,0.00034188,0.00850929
CP01-R0559,559,560,244,SUPERPLASTICIZER,0.29222460,0.28778062,0.00444398,0.04756782
CP01-R0559,559,560,244,COARSE_AGGREGATE,0.01808621,0.01821963,-0.00013341,-0.01420442
CP01-R0559,559,560,244,FINE_AGGREGATE,0.02019035,0.02024756,-0.00005721,-0.00534600
CP01-R0559,559,560,244,AGE,0.11422207,0.11407969,0.00014238,0.02623464
CP01-R0365,365,366,245,INTERCEPT,-23.33121358,-21.80018037,-1.53103322,-0.05758902
CP01-R0365,365,366,245,CEMENT,0.11980433,0.11937353,0.00043080,0.05074797
CP01-R0365,365,366,245,SLAG,0.10386581,0.10342232,0.00044349,0.04375444
CP01-R0365,365,366,245,FLY_ASH,0.08793432,0.08759206,0.00034227,0.02719994
CP01-R0365,365,366,245,WATER,-0.14991842,-0.15259763,0.00267921,0.06668513
CP01-R0365,365,366,245,SUPERPLASTICIZER,0.29222460,0.28983732,0.00238727,0.02555306
CP01-R0365,365,366,245,COARSE_AGGREGATE,0.01808621,0.01768760,0.00039861,0.04244051
CP01-R0365,365,366,245,FINE_AGGREGATE,0.02019035,0.01960683,0.00058352,0.05452621
CP01-R0365,365,366,245,AGE,0.11422207,0.11413825,0.00008382,0.01544442
CP01-R0524,524,525,246,INTERCEPT,-23.33121358,-23.10885937,-0.22235422,-0.00836374
CP01-R0524,524,525,246,CEMENT,0.11980433,0.11944118,0.00036316,0.04277977
CP01-R0524,524,525,246,SLAG,0.10386581,0.10358297,0.00028284,0.02790525
CP01-R0524,524,525,246,FLY_ASH,0.08793432,0.08724948,0.00068484,0.05442468
CP01-R0524,524,525,246,WATER,-0.14991842,-0.14941150,-0.00050692,-0.01261717
CP01-R0524,524,525,246,SUPERPLASTICIZER,0.29222460,0.29579403,-0.00356944,-0.03820680
CP01-R0524,524,525,246,COARSE_AGGREGATE,0.01808621,0.01805999,0.00002623,0.00279226
CP01-R0524,524,525,246,FINE_AGGREGATE,0.02019035,0.01998229,0.00020806,0.01944162
CP01-R0524,524,525,246,AGE,0.11422207,0.11417690,0.00004517,0.00832349
CP01-R0528,528,529,247,INTERCEPT,-23.33121358,-23.53739896,0.20618538,0.00775556
CP01-R0528,528,529,247,CEMENT,0.11980433,0.12016133,-0.00035700,-0.04205408
CP01-R0528,528,529,247,SLAG,0.10386581,0.10413429,-0.00026848,-0.02648877
CP01-R0528,528,529,247,FLY_ASH,0.08793432,0.08860093,-0.00066661,-0.05297536
CP01-R0528,528,529,247,WATER,-0.14991842,-0.15039566,0.00047724,0.01187834
CP01-R0528,528,529,247,SUPERPLASTICIZER,0.29222460,0.28869002,0.00353458,0.03783368
CP01-R0528,528,529,247,COARSE_AGGREGATE,0.01808621,0.01810661,-0.00002040,-0.00217192
CP01-R0528,528,529,247,FINE_AGGREGATE,0.02019035,0.02038672,-0.00019637,-0.01834932
CP01-R0528,528,529,247,AGE,0.11422207,0.11419587,0.00002620,0.00482693
CP01-R0480,480,481,248,INTERCEPT,-23.33121358,-22.61342332,-0.71779027,-0.02699931
CP01-R0480,480,481,248,CEMENT,0.11980433,0.11986077,-0.00005644,-0.00664856
CP01-R0480,480,481,248,SLAG,0.10386581,0.10367591,0.00018990,0.01873582
CP01-R0480,480,481,248,FLY_ASH,0.08793432,0.08789890,0.00003542,0.00281464
CP01-R0480,480,481,248,WATER,-0.14991842,-0.15115526,0.00123684,0.03078465
CP01-R0480,480,481,248,SUPERPLASTICIZER,0.29222460,0.29155176,0.00067284,0.00720199
CP01-R0480,480,481,248,COARSE_AGGREGATE,0.01808621,0.01788118,0.00020503,0.02182984
CP01-R0480,480,481,248,FINE_AGGREGATE,0.02019035,0.01983982,0.00035054,0.03275521
CP01-R0480,480,481,248,AGE,0.11422207,0.11410514,0.00011692,0.02154446
CP01-R0701,701,702,249,INTERCEPT,-23.33121358,-23.06512479,-0.26608879,-0.01000879
CP01-R0701,701,702,249,CEMENT,0.11980433,0.11964131,0.00016303,0.01920467
CP01-R0701,701,702,249,SLAG,0.10386581,0.10395952,-0.00009371,-0.00924546
CP01-R0701,701,702,249,FLY_ASH,0.08793432,0.08776195,0.00017237,0.01369842
CP01-R0701,701,702,249,WATER,-0.14991842,-0.15035814,0.00043972,0.01094462
CP01-R0701,701,702,249,SUPERPLASTICIZER,0.29222460,0.28909247,0.00313212,0.03352586
CP01-R0701,701,702,249,COARSE_AGGREGATE,0.01808621,0.01792945,0.00015677,0.01669122
CP01-R0701,701,702,249,FINE_AGGREGATE,0.02019035,0.02025656,-0.00006620,-0.00618633
CP01-R0701,701,702,249,AGE,0.11422207,0.11409638,0.00012569,0.02315922
CP01-R0386,386,387,250,INTERCEPT,-23.33121358,-23.58797851,0.25676493,0.00965808
CP01-R0386,386,387,250,CEMENT,0.11980433,0.11957102,0.00023332,0.02748482
CP01-R0386,386,387,250,SLAG,0.10386581,0.10386083,0.00000498,0.00049144
CP01-R0386,386,387,250,FLY_ASH,0.08793432,0.08784515,0.00008917,0.00708641
CP01-R0386,386,387,250,WATER,-0.14991842,-0.14915600,-0.00076242,-0.01897652
CP01-R0386,386,387,250,SUPERPLASTICIZER,0.29222460,0.29626535,-0.00404075,-0.04325172
CP01-R0386,386,387,250,COARSE_AGGREGATE,0.01808621,0.01832990,-0.00024369,-0.02594569
CP01-R0386,386,387,250,FINE_AGGREGATE,0.02019035,0.02008174,0.00010861,0.01014914
CP01-R0386,386,387,250,AGE,0.11422207,0.11426164,-0.00003957,-0.00729129
CP01-R0141,141,142,251,INTERCEPT,-23.33121358,-22.81675334,-0.51446025,-0.01935116
CP01-R0141,141,142,251,CEMENT,0.11980433,0.11960697,0.00019736,0.02324897
CP01-R0141,141,142,251,SLAG,0.10386581,0.10343924,0.00042657,0.04208525
CP01-R0141,141,142,251,FLY_ASH,0.08793432,0.08775186,0.00018247,0.01450059
CP01-R0141,141,142,251,WATER,-0.14991842,-0.15031337,0.00039495,0.00983028
CP01-R0141,141,142,251,SUPERPLASTICIZER,0.29222460,0.29081436,0.00141024,0.01509501
CP01-R0141,141,142,251,COARSE_AGGREGATE,0.01808621,0.01775267,0.00033354,0.03551238
CP01-R0141,141,142,251,FINE_AGGREGATE,0.02019035,0.02016469,0.00002566,0.00239809
CP01-R0141,141,142,251,AGE,0.11422207,0.11417517,0.00004690,0.00864160
CP01-R0929,929,930,252,INTERCEPT,-23.33121358,-22.56825802,-0.76295556,-0.02869818
CP01-R0929,929,930,252,CEMENT,0.11980433,0.11963695,0.00016739,0.01971787
CP01-R0929,929,930,252,SLAG,0.10386581,0.10380886,0.00005694,0.00561814
CP01-R0929,929,930,252,FLY_ASH,0.08793432,0.08812872,-0.00019440,-0.01544864
CP01-R0929,929,930,252,WATER,-0.14991842,-0.15073695,0.00081853,0.02037316
CP01-R0929,929,930,252,SUPERPLASTICIZER,0.29222460,0.29058039,0.00164421,0.01759942
CP01-R0929,929,930,252,COARSE_AGGREGATE,0.01808621,0.01783970,0.00024652,0.02624690
CP01-R0929,929,930,252,FINE_AGGREGATE,0.02019035,0.01978514,0.00040521,0.03786441
CP01-R0929,929,930,252,AGE,0.11422207,0.11419762,0.00002445,0.00450532
CP01-R0338,338,339,253,INTERCEPT,-23.33121358,-23.20806568,-0.12314790,-0.00463214
CP01-R0338,338,339,253,CEMENT,0.11980433,0.11976038,0.00004396,0.00517794
CP01-R0338,338,339,253,SLAG,0.10386581,0.10388831,-0.00002251,-0.00222042
CP01-R0338,338,339,253,FLY_ASH,0.08793432,0.08768776,0.00024656,0.01959407
CP01-R0338,338,339,253,WATER,-0.14991842,-0.14947299,-0.00044543,-0.01108662
CP01-R0338,338,339,253,SUPERPLASTICIZER,0.29222460,0.29168113,0.00054347,0.00581722
CP01-R0338,338,339,253,COARSE_AGGREGATE,0.01808621,0.01788425,0.00020197,0.02150355
CP01-R0338,338,339,253,FINE_AGGREGATE,0.02019035,0.02020264,-0.00001229,-0.00114845
CP01-R0338,338,339,253,AGE,0.11422207,0.11409932,0.00012275,0.02261817
CP01-R0456,456,457,254,INTERCEPT,-23.33121358,-23.34442233,0.01320874,0.00049684
CP01-R0456,456,457,254,CEMENT,0.11980433,0.11984213,-0.00003780,-0.00445245
CP01-R0456,456,457,254,SLAG,0.10386581,0.10391233,-0.00004652,-0.00458983
CP01-R0456,456,457,254,FLY_ASH,0.08793432,0.08763432,0.00030000,0.02384147
CP01-R0456,456,457,254,WATER,-0.14991842,-0.14952483,-0.00039358,-0.00979625
CP01-R0456,456,457,254,SUPERPLASTICIZER,0.29222460,0.29139939,0.00082521,0.00883290
CP01-R0456,456,457,254,COARSE_AGGREGATE,0.01808621,0.01796811,0.00011810,0.01257447
CP01-R0456,456,457,254,FINE_AGGREGATE,0.02019035,0.02026339,-0.00007304,-0.00682531
CP01-R0456,456,457,254,AGE,0.11422207,0.11410125,0.00012082,0.02226228
CP01-R0491,491,492,255,INTERCEPT,-23.33121358,-24.47421375,1.14300016,0.04299336
CP01-R0491,491,492,255,CEMENT,0.11980433,0.12036119,-0.00055685,-0.06559674
CP01-R0491,491,492,255,SLAG,0.10386581,0.10434159,-0.00047578,-0.04694072
CP01-R0491,491,492,255,FLY_ASH,0.08793432,0.08867411,-0.00073978,-0.05879091
CP01-R0491,491,492,255,WATER,-0.14991842,-0.14890602,-0.00101240,-0.02519853
CP01-R0491,491,492,255,SUPERPLASTICIZER,0.29222460,0.29153522,0.00068937,0.00737895
CP01-R0491,491,492,255,COARSE_AGGREGATE,0.01808621,0.01839440,-0.00030819,-0.03281275
CP01-R0491,491,492,255,FINE_AGGREGATE,0.02019035,0.02076811,-0.00057776,-0.05398764
CP01-R0491,491,492,255,AGE,0.11422207,0.11416496,0.00005711,0.01052263
CP01-R0327,327,328,256,INTERCEPT,-23.33121358,-23.93249578,0.60128219,0.02261692
CP01-R0327,327,328,256,CEMENT,0.11980433,0.12007114,-0.00026681,-0.03142991
CP01-R0327,327,328,256,SLAG,0.10386581,0.10421826,-0.00035245,-0.03477289
CP01-R0327,327,328,256,FLY_ASH,0.08793432,0.08827672,-0.00034240,-0.02721061
CP01-R0327,327,328,256,WATER,-0.14991842,-0.14868365,-0.00123477,-0.03073317
CP01-R0327,327,328,256,SUPERPLASTICIZER,0.29222460,0.29020059,0.00202401,0.02166471
CP01-R0327,327,328,256,COARSE_AGGREGATE,0.01808621,0.01824998,-0.00016376,-0.01743616
CP01-R0327,327,328,256,FINE_AGGREGATE,0.02019035,0.02031775,-0.00012739,-0.01190415
CP01-R0327,327,328,256,AGE,0.11422207,0.11419345,0.00002862,0.00527302
CP01-R0370,370,371,257,INTERCEPT,-23.33121358,-23.45403555,0.12282197,0.00461988
CP01-R0370,370,371,257,CEMENT,0.11980433,0.11967836,0.00012598,0.01484019
CP01-R0370,370,371,257,SLAG,0.10386581,0.10370841,0.00015740,0.01552864
CP01-R0370,370,371,257,FLY_ASH,0.08793432,0.08789908,0.00003524,0.00280038
CP01-R0370,370,371,257,WATER,-0.14991842,-0.14991031,-0.00000811,-0.00020188
CP01-R0370,370,371,257,SUPERPLASTICIZER,0.29222460,0.29538484,-0.00316024,-0.03382685
CP01-R0370,370,371,257,COARSE_AGGREGATE,0.01808621,0.01830890,-0.00022268,-0.02370915
CP01-R0370,370,371,257,FINE_AGGREGATE,0.02019035,0.02012842,0.00006193,0.00578701
CP01-R0370,370,371,257,AGE,0.11422207,0.11412425,0.00009782,0.01802412
CP01-R0460,460,461,258,INTERCEPT,-23.33121358,-22.58062490,-0.75058869,-0.02823301
CP01-R0460,460,461,258,CEMENT,0.11980433,0.11960432,0.00020001,0.02356116
CP01-R0460,460,461,258,SLAG,0.10386581,0.10340488,0.00046092,0.04547485
CP01-R0460,460,461,258,FLY_ASH,0.08793432,0.08728485,0.00064947,0.05161388
CP01-R0460,460,461,258,WATER,-0.14991842,-0.15050916,0.00059074,0.01470343
CP01-R0460,460,461,258,SUPERPLASTICIZER,0.29222460,0.29255875,-0.00033416,-0.00357678
CP01-R0460,460,461,258,COARSE_AGGREGATE,0.01808621,0.01776521,0.00032101,0.03417817
CP01-R0460,460,461,258,FINE_AGGREGATE,0.02019035,0.01992150,0.00026885,0.02512191
CP01-R0460,460,461,258,AGE,0.11422207,0.11395618,0.00026588,0.04899142
CP01-R0843,843,844,259,INTERCEPT,-23.33121358,-21.90831862,-1.42289497,-0.05352146
CP01-R0843,843,844,259,CEMENT,0.11980433,0.11927808,0.00052625,0.06199213
CP01-R0843,843,844,259,SLAG,0.10386581,0.10326858,0.00059723,0.05892278
CP01-R0843,843,844,259,FLY_ASH,0.08793432,0.08753742,0.00039690,0.03154215
CP01-R0843,843,844,259,WATER,-0.14991842,-0.15167534,0.00175693,0.04372960
CP01-R0843,843,844,259,SUPERPLASTICIZER,0.29222460,0.29292201,-0.00069741,-0.00746502
CP01-R0843,843,844,259,COARSE_AGGREGATE,0.01808621,0.01766248,0.00042374,0.04511549
CP01-R0843,843,844,259,FINE_AGGREGATE,0.02019035,0.01958119,0.00060916,0.05692197
CP01-R0843,843,844,259,AGE,0.11422207,0.11420480,0.00001727,0.00318147
CP01-R0353,353,354,260,INTERCEPT,-23.33121358,-23.51676976,0.18555617,0.00697960
CP01-R0353,353,354,260,CEMENT,0.11980433,0.11987318,-0.00006885,-0.00811036
CP01-R0353,353,354,260,SLAG,0.10386581,0.10394173,-0.00007592,-0.00749040
CP01-R0353,353,354,260,FLY_ASH,0.08793432,0.08769088,0.00024345,0.01934668
CP01-R0353,353,354,260,WATER,-0.14991842,-0.14914052,-0.00077790,-0.01936178
CP01-R0353,353,354,260,SUPERPLASTICIZER,0.29222460,0.29212844,0.00009616,0.00102926
CP01-R0353,353,354,260,COARSE_AGGREGATE,0.01808621,0.01801643,0.00006979,0.00743031
CP01-R0353,353,354,260,FINE_AGGREGATE,0.02019035,0.02031252,-0.00012217,-0.01141604
CP01-R0353,353,354,260,AGE,0.11422207,0.11409667,0.00012539,0.02310499
CP01-R0449,449,450,261,INTERCEPT,-23.33121358,-22.50185887,-0.82935472,-0.03119575
CP01-R0449,449,450,261,CEMENT,0.11980433,0.11958403,0.00022030,0.02595169
CP01-R0449,449,450,261,SLAG,0.10386581,0.10336794,0.00049787,0.04911958
CP01-R0449,449,450,261,FLY_ASH,0.08793432,0.08724102,0.00069331,0.05509724
CP01-R0449,449,450,261,WATER,-0.14991842,-0.15067380,0.00075538,0.01880130
CP01-R0449,449,450,261,SUPERPLASTICIZER,0.29222460,0.29265514,-0.00043055,-0.00460852
CP01-R0449,449,450,261,COARSE_AGGREGATE,0.01808621,0.01773081,0.00035541,0.03784043
CP01-R0449,449,450,261,FINE_AGGREGATE,0.02019035,0.01990429,0.00028606,0.02673081
CP01-R0449,449,450,261,AGE,0.11422207,0.11409734,0.00012473,0.02298182
CP01-R1000,1000,1001,262,INTERCEPT,-23.33121358,-21.85220108,-1.47901250,-0.05563229
CP01-R1000,1000,1001,262,CEMENT,0.11980433,0.11927296,0.00053137,0.06259503
CP01-R1000,1000,1001,262,SLAG,0.10386581,0.10326281,0.00060300,0.05949200
CP01-R1000,1000,1001,262,FLY_ASH,0.08793432,0.08753461,0.00039971,0.03176492
CP01-R1000,1000,1001,262,WATER,-0.14991842,-0.15179705,0.00187863,0.04675881
CP01-R1000,1000,1001,262,SUPERPLASTICIZER,0.29222460,0.29250905,-0.00028445,-0.00304475
CP01-R1000,1000,1001,262,COARSE_AGGREGATE,0.01808621,0.01764297,0.00044324,0.04719227
CP01-R1000,1000,1001,262,FINE_AGGREGATE,0.02019035,0.01956750,0.00062285,0.05820130
CP01-R1000,1000,1001,262,AGE,0.11422207,0.11420612,0.00001595,0.00293852
CP01-R0511,511,512,263,INTERCEPT,-23.33121358,-22.68624915,-0.64496444,-0.02426000
CP01-R0511,511,512,263,CEMENT,0.11980433,0.11992900,-0.00012467,-0.01468589
CP01-R0511,511,512,263,SLAG,0.10386581,0.10381313,0.00005268,0.00519779
CP01-R0511,511,512,263,FLY_ASH,0.08793432,0.08821727,-0.00028294,-0.02248572
CP01-R0511,511,512,263,WATER,-0.14991842,-0.15087251,0.00095409,0.02374720
CP01-R0511,511,512,263,SUPERPLASTICIZER,0.29222460,0.28824454,0.00398006,0.04260205
CP01-R0511,511,512,263,COARSE_AGGREGATE,0.01808621,0.01771277,0.00037345,0.03976117
CP01-R0511,511,512,263,FINE_AGGREGATE,0.02019035,0.02003791,0.00015244,0.01424429
CP01-R0511,511,512,263,AGE,0.11422207,0.11414622,0.00007585,0.01397658
CP01-R0448,448,449,264,INTERCEPT,-23.33121358,-22.53024686,-0.80096672,-0.03012795
CP01-R0448,448,449,264,CEMENT,0.11980433,0.11949838,0.00030596,0.03604168
CP01-R0448,448,449,264,SLAG,0.10386581,0.10330808,0.00055773,0.05502603
CP01-R0448,448,449,264,FLY_ASH,0.08793432,0.08714121,0.00079311,0.06302888
CP01-R0448,448,449,264,WATER,-0.14991842,-0.15041501,0.00049659,0.01236000
CP01-R0448,448,449,264,SUPERPLASTICIZER,0.29222460,0.29573878,-0.00351419,-0.03761546
CP01-R0448,448,449,264,COARSE_AGGREGATE,0.01808621,0.01777120,0.00031502,0.03354041
CP01-R0448,448,449,264,FINE_AGGREGATE,0.02019035,0.01984957,0.00034078,0.03184381
CP01-R0448,448,449,264,AGE,0.11422207,0.11411507,0.00010700,0.01971496
CP01-R0806,806,807,265,INTERCEPT,-23.33121358,-25.01497800,1.68376442,0.06333393
CP01-R0806,806,807,265,CEMENT,0.11980433,0.12015606,-0.00035172,-0.04143258
CP01-R0806,806,807,265,SLAG,0.10386581,0.10448043,-0.00061462,-0.06063862
CP01-R0806,806,807,265,FLY_ASH,0.08793432,0.08857117,-0.00063685,-0.05061045
CP01-R0806,806,807,265,WATER,-0.14991842,-0.14760923,-0.00230919,-0.05747542
CP01-R0806,806,807,265,SUPERPLASTICIZER,0.29222460,0.29631088,-0.00408628,-0.04373905
CP01-R0806,806,807,265,COARSE_AGGREGATE,0.01808621,0.01870317,-0.00061696,-0.06568798
CP01-R0806,806,807,265,FINE_AGGREGATE,0.02019035,0.02077426,-0.00058391,-0.05456215
CP01-R0806,806,807,265,AGE,0.11422207,0.11416460,0.00005747,0.01058911
CP01-R0040,40,41,266,INTERCEPT,-23.33121358,-23.20026797,-0.13094562,-0.00492545
CP01-R0040,40,41,266,CEMENT,0.11980433,0.11974101,0.00006333,0.00745971
CP01-R0040,40,41,266,SLAG,0.10386581,0.10396602,-0.00010022,-0.00988724
CP01-R0040,40,41,266,FLY_ASH,0.08793432,0.08789260,0.00004172,0.00331532
CP01-R0040,40,41,266,WATER,-0.14991842,-0.14960932,-0.00030910,-0.00769345
CP01-R0040,40,41,266,SUPERPLASTICIZER,0.29222460,0.29250392,-0.00027932,-0.00298983
CP01-R0040,40,41,266,COARSE_AGGREGATE,0.01808621,0.01803981,0.00004640,0.00494063
CP01-R0040,40,41,266,FINE_AGGREGATE,0.02019035,0.02001797,0.00017238,0.01610748
CP01-R0040,40,41,266,AGE,0.11422207,0.11446234,-0.00024027,-0.04427225
CP01-R0010,10,11,267,INTERCEPT,-23.33121358,-24.15178342,0.82056983,0.03086531
CP01-R0010,10,11,267,CEMENT,0.11980433,0.11997107,-0.00016673,-0.01964100
CP01-R0010,10,11,267,SLAG,0.10386581,0.10430309,-0.00043729,-0.04314267
CP01-R0010,10,11,267,FLY_ASH,0.08793432,0.08835027,-0.00041595,-0.03305556
CP01-R0010,10,11,267,WATER,-0.14991842,-0.14971417,-0.00020425,-0.00508379
CP01-R0010,10,11,267,SUPERPLASTICIZER,0.29222460,0.29181911,0.00040548,0.00434023
CP01-R0010,10,11,267,COARSE_AGGREGATE,0.01808621,0.01839444,-0.00030823,-0.03281709
CP01-R0010,10,11,267,FINE_AGGREGATE,0.02019035,0.02066708,-0.00047673,-0.04454743
CP01-R0010,10,11,267,AGE,0.11422207,0.11439425,-0.00017218,-0.03172566
CP01-R0492,492,493,268,INTERCEPT,-23.33121358,-24.65531498,1.32410139,0.04980539
CP01-R0492,492,493,268,CEMENT,0.11980433,0.12032910,-0.00052476,-0.06181650
CP01-R0492,492,493,268,SLAG,0.10386581,0.10431682,-0.00045101,-0.04449706
CP01-R0492,492,493,268,FLY_ASH,0.08793432,0.08858723,-0.00065291,-0.05188695
CP01-R0492,492,493,268,WATER,-0.14991842,-0.14837842,-0.00154000,-0.03833040
CP01-R0492,492,493,268,SUPERPLASTICIZER,0.29222460,0.29420424,-0.00197965,-0.02118992
CP01-R0492,492,493,268,COARSE_AGGREGATE,0.01808621,0.01846921,-0.00038300,-0.04077829
CP01-R0492,492,493,268,FINE_AGGREGATE,0.02019035,0.02078128,-0.00059093,-0.05521801
CP01-R0492,492,493,268,AGE,0.11422207,0.11417659,0.00004548,0.00838000
CP01-R0558,558,559,269,INTERCEPT,-23.33121358,-23.47153713,0.14032354,0.00527820
CP01-R0558,558,559,269,CEMENT,0.11980433,0.11990249,-0.00009816,-0.01156301
CP01-R0558,558,559,269,SLAG,0.10386581,0.10415855,-0.00029274,-0.02888154
CP01-R0558,558,559,269,FLY_ASH,0.08793432,0.08802619,-0.00009187,-0.00730095
CP01-R0558,558,559,269,WATER,-0.14991842,-0.15018713,0.00026871,0.00668817
CP01-R0558,558,559,269,SUPERPLASTICIZER,0.29222460,0.28861415,0.00361044,0.03864575
