record_type,scenario_id,denominator_id,cell_id,cell_label,procedure,n,p_fixed,successes,trials,observed_rate,wilson_low_95,wilson_high_95,cp_low_95,cp_high_95,exact_p_value,critical_count,actual_size,raw_reject,holm_adjusted_p,holm_reject,power,first_p_at_or_above_80,grid_points,grid_min,grid_max,grid_argmin,grid_argmax,coverage_at_threshold,exact_conditional_p,conditional_space_mass,observed_deviance,informative,empirical_test_scope,conditional_on_model_assumptions,status,reason
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,15,0.79,,,,,,,,,12,,,,,0.610462818532064,0.843,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,15,0.791,,,,,,,,,12,,,,,0.614244315783866,0.843,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,15,0.792,,,,,,,,,12,,,,,0.618024120561876,0.843,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,15,0.793,,,,,,,,,12,,,,,0.621801906571252,0.843,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,15,0.794,,,,,,,,,12,,,,,0.625577345690707,0.843,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,15,0.795,,,,,,,,,12,,,,,0.62935010802617,0.843,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,15,0.796,,,,,,,,,12,,,,,0.633119861965666,0.843,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,15,0.797,,,,,,,,,12,,,,,0.636886274235422,0.843,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,15,0.798,,,,,,,,,12,,,,,0.64064900995719,0.843,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,15,0.799,,,,,,,,,12,,,,,0.6444077327068,0.843,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,15,0.8,,,,,,,,,12,,,,,0.648162104573952,0.843,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,15,0.801,,,,,,,,,12,,,,,0.651911786223232,0.843,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,15,0.802,,,,,,,,,12,,,,,0.655656436956371,0.843,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,15,0.803,,,,,,,,,12,,,,,0.659395714775741,0.843,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,15,0.804,,,,,,,,,12,,,,,0.663129276449096,0.843,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,15,0.805,,,,,,,,,12,,,,,0.66685677757555,0.843,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,15,0.806,,,,,,,,,12,,,,,0.670577872652803,0.843,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,15,0.807,,,,,,,,,12,,,,,0.674292215145609,0.843,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,15,0.808,,,,,,,,,12,,,,,0.677999457555489,0.843,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,15,0.809,,,,,,,,,12,,,,,0.681699251491693,0.843,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,15,0.81,,,,,,,,,12,,,,,0.685391247743393,0.843,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,15,0.811,,,,,,,,,12,,,,,0.689075096353138,0.843,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,15,0.812,,,,,,,,,12,,,,,0.69275044669153,0.843,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,15,0.813,,,,,,,,,12,,,,,0.696416947533155,0.843,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,15,0.814,,,,,,,,,12,,,,,0.700074247133742,0.843,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,15,0.815,,,,,,,,,12,,,,,0.703721993308558,0.843,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,15,0.816,,,,,,,,,12,,,,,0.707359833512034,0.843,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,15,0.817,,,,,,,,,12,,,,,0.710987414918616,0.843,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,15,0.818,,,,,,,,,12,,,,,0.71460438450484,0.843,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,15,0.819,,,,,,,,,12,,,,,0.718210389132618,0.843,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,15,0.82,,,,,,,,,12,,,,,0.721805075633743,0.843,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,15,0.821,,,,,,,,,12,,,,,0.725388090895592,0.843,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,15,0.822,,,,,,,,,12,,,,,0.728959081948029,0.843,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,15,0.823,,,,,,,,,12,,,,,0.732517696051502,0.843,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,15,0.824,,,,,,,,,12,,,,,0.736063580786314,0.843,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,15,0.825,,,,,,,,,12,,,,,0.739596384143079,0.843,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,15,0.826,,,,,,,,,12,,,,,0.743115754614334,0.843,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,15,0.827,,,,,,,,,12,,,,,0.746621341287306,0.843,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,15,0.828,,,,,,,,,12,,,,,0.750112793937832,0.843,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
